25.302190, 0.152903, 58.159437, 1.504544,59.816884
25.402200, 0.325910, 58.376643, 1.154882,59.857434
25.502210, 0.567724, 58.930088, 0.373649,59.871461
25.602220, 1.218454, 58.545931, 0.116944,59.881329
25.702230, 0.875793, 58.025288, 0.992761,59.893843
25.802240, 0.320589, 58.237672, 1.362583,59.920845
25.902250, 0.232716, 58.510606, 1.225397,59.968720
26.002260, 0.540604, 58.936194, 0.514540,59.991338
26.102270, 1.321975, 58.378750, 0.301650,60.002376
26.202280, 0.999238, 57.975785, 1.040182,60.015205
26.302290, 0.534432, 58.361879, 1.141473,60.037784
26.402300, 0.119383, 58.615195, 1.353645,60.088223
26.502310, 0.549522, 58.883804, 0.686960,60.120287
26.602320, 1.342920, 58.218727, 0.570985,60.132632
26.702330, 1.182158, 57.981311, 0.984060,60.147529
26.802340, 0.751863, 58.502788, 0.913663,60.168314
26.902350, 0.048163, 58.685938, 1.487316,60.221417
27.002360, 0.554247, 58.786031, 0.926053,60.266330
27.102370, 1.305969, 58.072792, 0.902361,60.281122
27.202380, 1.430588, 58.049256, 0.817129,60.296973
27.302390, 0.938856, 58.648612, 0.727776,60.315244
27.402400, 0.068862, 58.697883, 1.600240,60.366984
27.502410, 0.517451, 58.660925, 1.244555,60.422931
27.602420, 1.235407, 57.968586, 1.239532,60.443526
27.702430, 1.709086, 58.160196, 0.590897,60.460179
27.802440, 1.102427, 58.779893, 0.597469,60.479790
27.902450, 0.206943, 58.660807, 1.660668,60.528417
28.002460, 0.426158, 58.516852, 1.653192,60.596202
28.102470, 1.157548, 57.914700, 1.551470,60.623718
28.202480, 1.974352, 58.316050, 0.351293,60.641696
28.302490, 1.281649, 58.868891, 0.511935,60.662475
28.402500, 0.437113, 58.572512, 1.698282,60.707907
28.502510, 0.294310, 58.387574, 2.103416,60.785300
28.602520, 1.098578, 57.911996, 1.813552,60.824126
28.702530, 2.171196, 58.487472, 0.185618,60.844287
28.802540, 1.526815, 58.915035, 0.425506,60.867357
28.902550, 0.715044, 58.444398, 1.749011,60.908453
29.002560, 0.170648, 58.279041, 2.540323,60.990013
29.102570, 1.051715, 57.971018, 2.019254,61.041988
29.202580, 2.255618, 58.657484, 0.151934,61.065037
29.302590, 1.878165, 58.897120, 0.316516,61.091801
29.402600, 1.003931, 58.300748, 1.825997,61.130676
29.502610, 0.099942, 58.214534, 2.901995,61.216471
29.602620, 1.003158, 58.066982, 2.214775,61.284914
29.702630, 2.242887, 58.810748, 0.260656,61.314291
29.802640, 2.318951, 58.824742, 0.200235,61.343928
29.902650, 1.293674, 58.148542, 1.937799,61.380015
